id, PASSENGER_WEIGHT_AVERAGE_KG, LOAD_FACTOR_EXPECTED_AVG, BENCHMARK_AVAIL_COMPETING_SYSTEMS, DWELL_TIME_SECONDS, autonomous_system, battery_pack, battery_charger, chasis, motor_and_inverter, total_vehicle_cost_1k_usd, total_vehicle_weight_kg, battery_charge_time_hours, power_consumption_Wh_per_km, range_km, average_speed_km_per_hour, uptime_hours, downtime_hours, availability
714, 100, 0.75, 0.75, 60, A2, P2, G1, C3, M2, 41.4, 2293.0, 6.0, 195.3, 307.21966205837174, 45.791539467945924, 6.709092239046156, 6.25, 0.5177131326244787, 
715, 100, 0.75, 0.75, 60, A2, P2, G1, C3, M3, 41.65, 2373.0, 6.0, 203.3, 295.13034923757994, 61.94690265486726, 4.76424706626379, 6.25, 0.4325531321025559, 
716, 100, 0.75, 0.75, 60, A2, P2, G1, C3, M4, 3640.0, 2333.0, 6.0, 199.3, 301.0536879076769, 135.0192884697814, 2.229708742503524, 6.25, 0.2629463829727283, 
717, 100, 0.75, 0.75, 60, A2, P2, G1, C4, M1, 49.2, 2515.0, 6.0, 202.5, 296.2962962962963, 41.74950298210736, 7.09700176366843, 6.25, 0.531730038650854, 
718, 100, 0.75, 0.75, 60, A2, P2, G1, C4, M2, 49.4, 2493.0, 6.0, 200.3, 299.55067398901645, 42.1179302045728, 7.112188859567791, 6.25, 0.5322622613940393, 
719, 100, 0.75, 0.75, 60, A2, P2, G1, C4, M3, 49.65, 2573.0, 6.0, 208.3, 288.04608737397984, 57.1317528177225, 5.041786277641157, 6.25, 0.4465003280857686, 
720, 100, 0.75, 0.75, 60, A2, P2, G1, C4, M4, 3648.0, 2533.0, 6.0, 204.3, 293.6857562408223, 124.35846821950257, 2.36160641446985, 6.25, 0.27423529371961386, 
721, 100, 0.75, 0.75, 60, A2, P2, G1, C5, M1, 51.2, 2715.0, 6.0, 212.5, 282.3529411764706, 38.67403314917127, 7.300840336134454, 6.25, 0.5387739915041394, 
722, 100, 0.75, 0.75, 60, A2, P2, G1, C5, M2, 51.4, 2693.0, 6.0, 210.3, 285.3067047075606, 38.989974006683994, 7.317437674071054, 6.25, 0.5393382191875128, 
723, 100, 0.75, 0.75, 60, A2, P2, G1, C5, M3, 51.65, 2773.0, 6.0, 218.3, 274.85112230874944, 53.01117922827263, 5.184776613348042, 6.25, 0.45342176665661743, 
724, 100, 0.75, 0.75, 60, A2, P2, G1, C5, M4, 3650.0, 2733.0, 6.0, 214.3, 279.9813345776948, 115.25795828759605, 2.4291713885740944, 6.25, 0.2798851733440863, 
725, 100, 0.75, 0.75, 60, A2, P2, G1, C6, M1, 53.2, 3015.0, 6.0, 217.5, 275.86206896551727, 34.82587064676617, 7.921182266009853, 6.25, 0.5589641088033371, 
726, 100, 0.75, 0.75, 60, A2, P2, G1, C6, M2, 53.4, 2993.0, 6.0, 215.3, 278.68091035764047, 35.08185766789175, 7.943732997146838, 6.25, 0.5596648181802245, 
727, 100, 0.75, 0.75, 60, A2, P2, G1, C6, M3, 53.65, 3073.0, 6.0, 223.3, 268.6968204209583, 47.83599088838269, 5.6170430554667, 6.25, 0.47333131170187676, 
728, 100, 0.75, 0.75, 60, A2, P2, G1, C6, M4, 3652.0, 3033.0, 6.0, 219.3, 273.59781121751024, 103.85756676557864, 2.6343560680085987, 6.25, 0.296516263851082, 
729, 100, 0.75, 0.75, 60, A2, P2, G1, C7, M1, 58.2, 4515.0, 6.0, 232.5, 258.06451612903226, 23.25581395348837, 11.096774193548388, 6.25, 0.6397024639702464, 
730, 100, 0.75, 0.75, 60, A2, P2, G1, C7, M2, 58.4, 4493.0, 6.0, 230.3, 260.5297438124186, 23.36968617849989, 11.148191799516159, 6.25, 0.6407672663906481, 
731, 100, 0.75, 0.75, 60, A2, P2, G1, C7, M3, 58.65, 4573.0, 6.0, 238.3, 251.7834662190516, 32.14520008746993, 7.832692455916483, 6.25, 0.5561928218226322, 
732, 100, 0.75, 0.75, 60, A2, P2, G1, C7, M4, 3657.0, 4533.0, 6.0, 234.3, 256.08194622279126, 69.49040370615486, 3.6851411499298816, 6.25, 0.3709198585423107, 
733, 100, 0.75, 0.75, 60, A2, P2, G1, C8, M1, 67.2, 7515.0, 6.0, 262.5, 228.57142857142858, 13.972055888223553, 16.35918367346939, 6.25, 0.7235636593401634, 
734, 100, 0.75, 0.75, 60, A2, P2, G1, C8, M2, 67.4, 7493.0, 6.0, 260.3, 230.50326546292737, 14.013078873615374, 16.449152077273475, 6.25, 0.7246593186069916, 
735, 100, 0.75, 0.75, 60, A2, P2, G1, C8, M3, 67.65, 7573.0, 6.0, 268.3, 223.63026462914647, 19.41106562788855, 11.520761864194057, 6.25, 0.6482987027926475, 
736, 100, 0.75, 0.75, 60, A2, P2, G1, C8, M4, 3666.0, 7533.0, 6.0, 264.3, 227.01475595913735, 41.816009557945044, 5.428895735365655, 6.25, 0.46484666516253315, 
737, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
738, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
739, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
740, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
741, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
742, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
743, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
744, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
745, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
746, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
747, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
748, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
749, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
750, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
751, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
752, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
753, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
754, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
755, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
756, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
757, 100, 0.75, 0.75, 60, A2, P3, G1, C6, M1, 53.2, 3420.0, 7.5, 258.0, 290.69767441860466, 30.70175438596491, 9.46843853820598, 7.75, 0.5499011142733105, 
758, 100, 0.75, 0.75, 60, A2, P3, G1, C6, M2, 53.4, 3398.0, 7.5, 255.8, 293.1978107896794, 30.900529723366688, 9.488439629174577, 7.75, 0.5504233465026734, 
759, 100, 0.75, 0.75, 60, A2, P3, G1, C6, M3, 53.65, 3478.0, 7.5, 263.8, 284.30629264594387, 42.265669925244396, 6.72664820287478, 7.75, 0.4646550851141771, 
760, 100, 0.75, 0.75, 60, A2, P3, G1, C6, M4, 3652.0, 3438.0, 7.5, 259.8, 288.6836027713626, 91.62303664921465, 3.1507753216760146, 7.75, 0.28904139647853755, 
761, 100, 0.75, 0.75, 60, A2, P3, G1, C7, M1, 58.2, 4920.0, 7.5, 273.0, 274.72527472527474, 21.341463414634145, 12.872841444270017, 7.75, 0.624203094372657, 
762, 100, 0.75, 0.75, 60, A2, P3, G1, C7, M2, 58.4, 4898.0, 7.5, 270.8, 276.95716395864105, 21.43732135565537, 12.919392276851655, 7.75, 0.6250494501147242, 
763, 100, 0.75, 0.75, 60, A2, P3, G1, C7, M3, 58.65, 4978.0, 7.5, 278.8, 269.0100430416069, 29.5299316994777, 9.109741457558634, 7.75, 0.5403250981333712, 
764, 100, 0.75, 0.75, 60, A2, P3, G1, C7, M4, 3657.0, 4938.0, 7.5, 274.8, 272.92576419213975, 63.7910085054678, 4.278436265335829, 7.75, 0.35569347261419576, 
765, 100, 0.75, 0.75, 60, A2, P3, G1, C8, M1, 67.2, 7920.0, 7.5, 303.0, 247.52475247524754, 13.257575757575758, 18.67043847241867, 7.75, 0.7066664882155332, 
766, 100, 0.75, 0.75, 60, A2, P3, G1, C8, M2, 67.4, 7898.0, 7.5, 300.8, 249.33510638297872, 13.294504937958976, 18.75474924012158, 7.75, 0.7075995728241626, 
767, 100, 0.75, 0.75, 60, A2, P3, G1, C8, M3, 67.65, 7978.0, 7.5, 308.8, 242.87564766839378, 18.42567059413387, 13.18137358570371, 7.75, 0.6297424070968133, 
768, 100, 0.75, 0.75, 60, A2, P3, G1, C8, M4, 3666.0, 7938.0, 7.5, 304.8, 246.06299212598424, 39.682539682539684, 6.200787401574803, 7.75, 0.4444758007619585, 
769, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
770, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
771, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
772, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
773, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
774, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
775, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
776, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
777, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
778, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
779, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
780, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
781, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
782, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
783, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
784, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
785, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
786, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
787, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
788, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
789, 100, 0.75, 0.75, 60, A2, P4, G1, C6, M1, 62.2, 3395.0, 10.0, 255.5, 391.3894324853229, 30.927835051546392, 12.654924983692107, 10.25, 0.5524979886510079, 
790, 100, 0.75, 0.75, 60, A2, P4, G1, C6, M2, 62.4, 3373.0, 10.0, 253.3, 394.78878799842084, 31.129558256744737, 12.68211982779689, 10.25, 0.553028674323619, 
791, 100, 0.75, 0.75, 60, A2, P4, G1, C6, M3, 62.65, 3453.0, 10.0, 261.3, 382.70187523918867, 42.57167680278019, 8.989588946945023, 10.25, 0.46724433519524045, 
792, 100, 0.75, 0.75, 60, A2, P4, G1, C6, M4, 3661.0, 3413.0, 10.0, 257.3, 388.65137971239795, 92.29416935247583, 4.211006853836236, 10.25, 0.29119734859396285, 
793, 100, 0.75, 0.75, 60, A2, P4, G1, C7, M1, 67.2, 4895.0, 10.0, 270.5, 369.68576709796673, 21.450459652706844, 17.23439838042426, 10.25, 0.6270611472688973, 
794, 100, 0.75, 0.75, 60, A2, P4, G1, C7, M2, 67.4, 4873.0, 10.0, 268.3, 372.71710771524414, 21.547301457008004, 17.297623484727474, 10.25, 0.6279170867250075, 
795, 100, 0.75, 0.75, 60, A2, P4, G1, C7, M3, 67.65, 4953.0, 10.0, 276.3, 361.9254433586681, 29.678982434887946, 12.194671571125735, 10.25, 0.5433214530442826, 
796, 100, 0.75, 0.75, 60, A2, P4, G1, C7, M4, 3666.0, 4913.0, 10.0, 272.3, 367.2420124862284, 64.1156116425809, 5.727809547126477, 10.25, 0.35848528111643396, 
797, 100, 0.75, 0.75, 60, A2, P4, G1, C8, M1, 76.2, 7895.0, 10.0, 300.5, 332.77870216306155, 13.299556681443953, 25.021789081689246, 10.25, 0.7093994870444177, 
798, 100, 0.75, 0.75, 60, A2, P4, G1, C8, M2, 76.4, 7873.0, 10.0, 298.3, 335.2329869259135, 13.336720436936364, 25.136088629216353, 10.25, 0.7103381470780261, 
799, 100, 0.75, 0.75, 60, A2, P4, G1, C8, M3, 76.65, 7953.0, 10.0, 306.3, 326.47730982696703, 18.48359109769898, 17.663088741863053, 10.25, 0.6327887574610324, 
800, 100, 0.75, 0.75, 60, A2, P4, G1, C8, M4, 3675.0, 7913.0, 10.0, 302.3, 330.797221303341, 39.8079110324782, 8.309836229121705, 10.25, 0.44773219583063883, 
801, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
802, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
803, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
804, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
805, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
806, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
807, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
808, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
809, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
810, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
811, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
812, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
813, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
814, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
815, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
816, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
817, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
818, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
819, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
820, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
821, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
822, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
823, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
824, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
825, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
826, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
827, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
828, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
829, 100, 0.75, 0.75, 60, A2, P5, G1, C8, M1, 76.2, 8595.0, 12.5, 370.5, 337.38191632928476, 12.216404886561955, 27.61711972238288, 12.75, 0.684148879392791, 
830, 100, 0.75, 0.75, 60, A2, P5, G1, C8, M2, 76.4, 8573.0, 12.5, 368.3, 339.397230518599, 12.247754578327307, 27.710975783199515, 12.75, 0.6848815493645573, 
831, 100, 0.75, 0.75, 60, A2, P5, G1, C8, M3, 76.65, 8653.0, 12.5, 376.3, 332.1817698644698, 16.98832774760199, 19.5535296233827, 12.75, 0.6053062885496266, 
832, 100, 0.75, 0.75, 60, A2, P5, G1, C8, M4, 3675.0, 8613.0, 12.5, 372.3, 335.750738651625, 36.57262277951933, 9.180384482560147, 12.75, 0.4186148441611103, 
833, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
834, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
835, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
836, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
837, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
838, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
839, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
840, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
841, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
842, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
843, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
844, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
845, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
846, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
847, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
848, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
849, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
850, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
851, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
852, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
853, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
854, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
855, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
856, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
857, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
858, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
859, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
860, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
861, 100, 0.75, 0.75, 60, A2, P6, G1, C8, M1, 113.2, 8775.0, 24.0, 388.5, 617.7606177606177, 11.965811965811966, 51.62713734142305, 24.25, 0.6804043899167849, 
862, 100, 0.75, 0.75, 60, A2, P6, G1, C8, M2, 113.4, 8753.0, 24.0, 386.3, 621.2787988609889, 11.995887124414487, 51.79098406124034, 24.25, 0.6810930276695258, 
863, 100, 0.75, 0.75, 60, A2, P6, G1, C8, M3, 113.65, 8833.0, 24.0, 394.3, 608.6735987826528, 16.642137439148648, 36.57424420440253, 24.25, 0.6013102946498305, 
864, 100, 0.75, 0.75, 60, A2, P6, G1, C8, M4, 3712.0, 8793.0, 24.0, 390.3, 614.9116064565718, 35.823950870010236, 17.16481827165916, 24.25, 0.4144607893500122, 
865, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
866, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
867, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
868, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
869, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
870, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
871, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
872, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
873, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
874, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
875, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
876, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
877, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
878, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
879, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
880, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
881, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
882, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
883, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
884, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
885, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
886, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
887, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
888, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
889, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
890, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
891, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
892, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
893, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
894, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
895, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
896, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
897, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
898, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
899, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
900, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
901, 100, 0.75, 0.75, 60, A2, P1, G2, C2, M1, 30.7, 2207.8, 2.0, 196.78000000000003, 203.27269031405626, 47.55865567533291, 4.2741471016702235, 2.25, 0.6551273346635631, 
902, 100, 0.75, 0.75, 60, A2, P1, G2, C2, M2, 30.9, 2185.8, 2.0, 194.58, 205.57097337855893, 48.03733186933845, 4.279400320103373, 2.25, 0.6554048014068805, 
903, 100, 0.75, 0.75, 60, A2, P1, G2, C2, M3, 31.15, 2265.8, 2.0, 202.58000000000004, 197.4528581301214, 64.87774737399593, 3.043460448647817, 2.25, 0.574947235021894, 
904, 100, 0.75, 0.75, 60, A2, P1, G2, C2, M4, 3629.5, 2225.8, 2.0, 198.58, 201.43015409406786, 141.5221493395633, 1.42331186343675, 2.25, 0.38747373388141887, 
905, 100, 0.75, 0.75, 60, A2, P1, G2, C3, M1, 34.7, 2407.8, 2.0, 206.78000000000003, 193.44230583228548, 43.608273112384744, 4.435908418885496, 2.25, 0.6634713102494062, 
906, 100, 0.75, 0.75, 60, A2, P1, G2, C3, M2, 34.9, 2385.8, 2.0, 204.58, 195.52253397204026, 44.01039483611367, 4.442644395718988, 2.25, 0.6638100178399986, 
907, 100, 0.75, 0.75, 60, A2, P1, G2, C3, M3, 35.15, 2465.8, 2.0, 212.58000000000004, 188.16445573431176, 59.61554059534431, 3.15629874115419, 2.25, 0.5838187810687562, 
908, 100, 0.75, 0.75, 60, A2, P1, G2, C3, M4, 3633.5, 2425.8, 2.0, 208.58, 191.77294083804773, 129.85406876082115, 1.476834285349004, 2.25, 0.39627044624837776, 
909, 100, 0.75, 0.75, 60, A2, P1, G2, C4, M1, 42.7, 2607.8, 2.0, 211.78000000000003, 188.87524789876284, 40.26382391287675, 4.690941633051369, 2.25, 0.6758364903565891, 
